,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,Y_true,Y_pred
16461,8869,216419,89.0625,106.875,0,0,1,0.8333333333333334,109,101.26227
88764,9845,216233,134.6625,134.6625,0,0,0,1.0,87,85.146904
131284,9672,219009,191.6625,229.425,0,0,1,0.8354037267080745,46,53.394104
144638,8555,216419,89.0625,89.0625,0,0,0,1.0,8,18.488272
68351,8398,222765,178.125,255.7875,1,0,1,0.6963788300835655,164,152.44676
28076,9043,222765,234.4125,234.4125,0,0,0,1.0,40,35.709953
8939,9713,222087,145.35,227.2875,0,0,1,0.6394984326018809,71,56.145294
124806,8063,245338,355.5375,469.5375,1,0,1,0.7572078907435509,58,41.762638
127672,9425,222087,195.225,225.8625,0,1,1,0.8643533123028391,18,45.088787
67582,9430,216419,106.875,106.875,0,0,0,1.0,47,48.02861
72190,9442,216418,105.45,105.45,0,0,0,1.0,78,67.93481
131905,8422,378934,205.9125,205.9125,0,0,0,1.0,13,26.529959
147183,9273,300021,87.6375,87.6375,0,0,0,1.0,11,5.8256445
66158,8991,398721,469.5375,469.5375,0,0,0,1.0,7,9.347463
29961,9890,222765,234.4125,234.4125,0,0,0,1.0,76,58.271595
5419,9613,216425,130.3875,130.3875,0,0,0,1.0,43,62.437218
95691,9845,216419,106.1625,106.1625,0,0,0,1.0,126,134.97545
5845,8023,216418,106.1625,88.35,0,1,0,1.2016129032258065,210,238.3242
8362,8562,217390,166.0125,166.0125,0,0,0,1.0,74,87.05297
68473,8991,546789,213.0375,213.0375,0,0,0,1.0,13,14.226022
68183,8094,219029,297.1125,297.1125,0,0,0,1.0,60,34.36085
102156,9279,216419,86.925,86.925,0,0,0,1.0,55,49.739666
142061,9984,223153,142.5,235.8375,1,0,1,0.6042296072507553,154,122.56682
57149,9328,217390,133.95,158.175,0,0,1,0.8468468468468467,14,38.64554
135,8121,378934,177.4125,177.4125,0,0,0,1.0,13,19.731962
15125,8222,216425,134.6625,134.6625,0,0,0,1.0,55,68.08377
139112,9273,398721,356.25,483.7875,1,1,1,0.7363770250368188,38,35.695057
63695,8317,245387,458.85,458.85,0,0,0,1.0,17,17.987938
111130,8438,219009,195.225,195.225,0,0,0,1.0,85,112.56635
8033,9909,245338,461.7,448.1625,0,1,0,1.0302066772655007,30,32.311386
89812,9745,216233,131.1,131.1,0,0,0,1.0,50,47.289387
84489,8317,546789,178.125,213.0375,0,0,1,0.8361204013377926,47,41.078117
64834,8218,245338,469.5375,469.5375,0,0,0,1.0,14,12.407094
24370,8222,222087,174.5625,227.2875,0,0,1,0.768025078369906,164,139.31853
94282,9498,219009,198.7875,198.7875,0,0,0,1.0,42,99.76263
83809,9436,216233,128.25,128.25,0,0,0,1.0,44,36.86886
130741,8400,245338,339.8625,512.2875,1,1,1,0.6634214186369958,156,73.64563
83935,9672,245338,498.0375,498.0375,0,0,0,1.0,5,17.617085
115822,8991,223153,212.325,212.325,0,0,0,1.0,34,36.53209
99647,8991,222087,191.6625,191.6625,0,0,0,1.0,47,55.153183
57719,9961,216425,132.525,132.525,0,0,0,1.0,59,47.23862
130760,8438,216233,109.725,130.3875,1,0,1,0.8415300546448088,88,66.12669
91064,9809,219029,277.1625,327.0375,1,0,1,0.8474945533769064,54,74.77441
8032,9909,245387,458.1375,458.1375,0,0,0,1.0,25,37.546074
63732,8398,223245,268.6125,268.6125,0,0,0,1.0,23,27.082304
7751,9632,219009,116.85,225.15,1,1,1,0.5189873417721519,524,632.59283
132879,8063,217390,138.9375,138.9375,0,0,0,1.0,44,36.936226
71897,8562,245387,318.4875,498.0375,1,1,1,0.6394849785407726,81,48.02241
79313,9672,223245,139.65,200.925,0,0,1,0.6950354609929078,319,236.04991
110331,9430,679023,177.4125,213.0375,0,0,1,0.8327759197324415,39,18.818329
78419,9879,217390,155.325,155.325,0,0,0,1.0,19,23.78606
55287,9872,217390,138.225,167.4375,1,0,1,0.825531914893617,42,52.028927
82286,8562,320485,213.0375,213.0375,0,0,0,1.0,26,27.84089
47784,9164,219029,327.0375,327.0375,0,0,0,1.0,29,33.36449
59384,9250,216419,89.0625,99.0375,1,0,1,0.8992805755395684,146,208.75497
52427,9190,217217,235.125,235.125,0,0,0,1.0,13,19.809141
45259,8400,216419,104.7375,104.7375,0,0,0,1.0,91,53.557453
70056,9578,216233,114.0,131.8125,0,0,1,0.8648648648648649,36,39.26004
95312,9430,223153,213.0375,213.0375,0,0,0,1.0,50,30.985044
87390,9672,300021,105.45,105.45,0,0,0,1.0,57,26.185946
84994,9479,217390,136.0875,163.1625,0,0,1,0.8340611353711791,61,40.754974
108533,9954,245387,469.5375,469.5375,0,0,0,1.0,16,10.184127
54562,8562,217390,138.9375,163.1625,1,0,1,0.851528384279476,125,122.837234
116902,8438,217217,203.775,226.575,0,0,1,0.89937106918239,31,25.550068
7519,9442,223245,159.6,213.0375,0,0,1,0.7491638795986622,17,20.744898
108166,9532,245387,469.5375,469.5375,0,0,0,1.0,18,18.42789
145612,8023,222765,254.3625,254.3625,0,0,0,1.0,134,120.13893
123873,8562,245338,357.675,498.0375,0,1,1,0.7181688125894135,95,78.78769
84450,8121,378934,205.9125,205.9125,0,0,0,1.0,7,17.234589
92766,9092,219844,232.275,232.275,0,0,0,1.0,25,13.817373
86285,9632,216419,87.6375,87.6375,0,0,0,1.0,15,18.154114
80277,9442,216425,134.6625,134.6625,0,0,0,1.0,3,22.140465
71226,9672,222087,195.225,234.4125,0,0,1,0.8328267477203647,23,50.309433
27193,9425,245338,469.5375,469.5375,0,0,0,1.0,18,10.479016
127516,9221,216425,129.675,129.675,0,0,0,1.0,17,17.335775
137754,8991,216425,130.3875,130.3875,0,0,0,1.0,14,21.112745
1090,9909,216418,99.0375,89.0625,0,1,0,1.1119999999999999,99,104.360214
104588,9432,219844,237.975,237.975,0,0,0,1.0,6,14.470226
77068,9680,223153,200.925,200.925,0,0,0,1.0,37,33.618393
109573,9872,217217,224.4375,224.4375,0,0,0,1.0,15,19.254875
44975,9890,222087,207.3375,207.3375,0,0,0,1.0,94,63.578598
136812,9279,217777,228.7125,228.7125,0,0,0,1.0,16,21.879154
143582,9092,216419,87.6375,87.6375,0,1,0,1.0,47,53.107044
116367,9731,219029,327.0375,327.0375,0,0,0,1.0,25,24.05109
90161,8023,216419,106.1625,106.1625,0,1,0,1.0,221,229.5341
129643,8562,222765,240.825,240.825,0,0,0,1.0,73,55.95872
69816,9279,216419,68.4,68.4,0,1,0,1.0,132,76.53534
118560,9532,398721,469.5375,469.5375,0,0,0,1.0,14,9.929654
89215,8562,222087,205.2,205.2,0,0,0,1.0,47,78.84744
130148,9611,223245,230.1375,230.1375,0,0,0,1.0,50,61.54407
119853,9745,547934,163.1625,163.1625,0,0,0,1.0,24,29.149744
137858,9147,217390,141.7875,172.425,0,0,1,0.8223140495867768,97,105.38353
40845,9147,245338,498.0375,498.0375,0,0,0,1.0,35,18.021698
90457,9092,219009,187.3875,187.3875,0,0,0,1.0,66,74.55964
15477,9190,245387,465.2625,426.7875,0,1,0,1.0901502504173621,31,24.022198
26526,9954,223153,178.8375,212.325,1,1,1,0.8422818791946309,107,110.38537
42253,9456,223153,212.325,212.325,0,0,0,1.0,45,35.868176
23343,8438,300021,87.6375,86.925,0,1,0,1.0081967213114755,24,40.433235
114345,8091,216418,106.1625,106.1625,0,0,0,1.0,17,27.246645
39785,9279,216418,69.825,69.825,0,0,0,1.0,53,63.605175
43730,9845,245338,318.4875,498.0375,1,1,1,0.6394849785407726,160,142.5423
126390,9250,547934,177.4125,177.4125,0,0,0,1.0,11,11.070747
56817,8400,222765,234.4125,234.4125,0,0,0,1.0,34,36.76143
55867,9164,217390,138.9375,166.725,0,1,1,0.8333333333333334,119,123.91701
64985,8869,679023,177.4125,213.0375,0,1,1,0.8327759197324415,25,35.687103
103607,9613,245338,354.825,498.0375,0,0,1,0.7124463519313304,57,72.7347
77389,8091,217390,141.7875,141.7875,0,0,0,1.0,42,30.62338
123703,8222,222765,240.825,240.825,0,0,0,1.0,83,78.676506
106820,9328,222087,234.4125,234.4125,0,0,0,1.0,27,27.20738
2636,8991,600934,483.7875,483.7875,0,0,0,1.0,16,10.711353
20266,9432,216419,84.7875,84.7875,0,0,0,1.0,45,41.317814
86323,9713,219029,327.0375,327.0375,0,0,0,1.0,47,39.11449
107289,9876,245338,323.475,469.5375,1,1,1,0.6889226100151745,61,65.87376
142219,8218,245338,375.4875,375.4875,0,0,0,1.0,12,13.931589
12494,9823,222765,178.125,218.7375,1,0,1,0.8143322475570032,187,178.55565
4557,9909,300021,99.0375,99.0375,0,0,0,1.0,13,12.525003
13059,9043,222087,203.0625,203.0625,0,0,0,1.0,39,43.845043
31862,9479,216425,129.675,129.675,0,0,0,1.0,16,17.89122
110355,9432,216418,87.6375,87.6375,0,0,0,1.0,36,39.682713
91898,9436,219844,230.85,230.85,0,0,0,1.0,10,24.01967
52111,8121,222765,180.2625,205.2,1,0,1,0.8784722222222222,40,57.944824
92842,9178,222765,227.2875,227.2875,0,0,0,1.0,4,6.480718
46735,9281,216418,86.2125,86.2125,0,0,0,1.0,40,37.468548
21222,9164,378934,205.9125,205.9125,0,0,0,1.0,13,18.734066
46130,9890,222087,188.8125,188.8125,0,0,0,1.0,85,65.23892
8845,9578,222087,163.875,227.2875,0,0,1,0.7210031347962382,38,49.61539
105451,9043,216418,105.45,105.45,0,0,0,1.0,95,81.863144
8844,9578,219029,327.0375,327.0375,0,0,0,1.0,18,21.379494
56585,9984,219029,309.9375,309.9375,0,0,0,1.0,23,27.729002
139299,9481,217390,175.9875,175.9875,0,0,0,1.0,84,100.215614
87997,8400,216233,134.6625,134.6625,0,0,0,1.0,24,30.751362
12742,8094,219009,223.725,223.725,0,0,0,1.0,94,82.10727
135015,9879,217777,232.9875,232.9875,0,0,0,1.0,22,24.748133
41886,8991,216418,69.825,69.825,0,0,0,1.0,100,89.710915
102435,9613,216418,105.45,106.1625,0,1,1,0.993288590604027,239,228.6762
137798,9043,219029,341.2875,341.2875,0,0,0,1.0,31,23.581758
15827,9613,245338,448.1625,448.1625,0,0,0,1.0,40,31.986067
90735,9432,223153,212.325,212.325,0,0,0,1.0,23,28.198679
5737,9954,398721,455.2875,455.2875,0,0,0,1.0,4,7.8253746
27308,9532,219009,227.2875,227.2875,0,0,0,1.0,45,51.258926
97455,9164,223153,213.0375,213.0375,0,0,0,1.0,11,29.2829
27966,8438,217390,161.7375,161.7375,0,0,0,1.0,35,42.31442
128528,8991,398721,469.5375,469.5375,0,0,0,1.0,14,9.347463
1879,9498,216425,131.1,131.1,0,0,0,1.0,29,24.871319
148418,9371,222765,181.6875,254.3625,1,1,1,0.7142857142857143,129,142.00743
98390,8400,300021,104.7375,104.7375,0,0,0,1.0,23,28.630701
51953,9961,223245,180.2625,227.2875,0,0,1,0.793103448275862,60,76.617836
33242,9789,216233,126.825,126.825,0,0,0,1.0,23,16.790327
94783,8023,300291,110.4375,110.4375,0,0,0,1.0,22,23.118595
116385,9745,223153,236.55,236.55,0,0,0,1.0,24,20.876598
50325,9456,216418,69.1125,69.1125,0,0,0,1.0,49,40.470764
60348,8562,245338,498.0375,498.0375,0,0,0,1.0,35,24.039497
109846,8222,245387,498.0375,498.0375,0,0,0,1.0,14,17.15769
123492,9881,216419,106.1625,109.725,0,1,1,0.9675324675324676,102,117.13853
132169,9273,216425,118.9875,118.9875,0,0,0,1.0,5,11.740093
75818,9532,219009,186.675,186.675,0,0,0,1.0,46,78.44342
63460,9909,216418,88.35,105.45,0,1,1,0.8378378378378377,69,94.132805
134572,9430,216419,109.0125,109.0125,0,0,0,1.0,40,45.7683
26869,8869,245338,448.1625,448.1625,0,0,0,1.0,20,16.828655
135541,9132,223245,213.0375,213.0375,0,0,0,1.0,49,62.197956
129800,9178,216233,116.85,134.6625,0,0,1,0.8677248677248677,10,22.615929
27187,9425,222087,191.6625,191.6625,0,0,0,1.0,33,34.668877
148703,9731,216419,109.0125,109.0125,0,0,0,1.0,24,35.952084
94313,9578,219009,225.8625,225.8625,0,0,0,1.0,37,40.048973
6924,9984,222765,240.825,240.825,0,0,0,1.0,19,29.68121
75768,9479,547934,142.5,177.4125,0,0,1,0.8032128514056225,36,24.488049
40714,8562,547934,177.4125,177.4125,0,0,0,1.0,26,20.499594
90057,9961,216419,106.1625,106.875,0,1,1,0.9933333333333333,99,114.34062
34766,8222,320485,205.9125,205.9125,0,0,0,1.0,29,26.981964
12187,9432,217217,225.8625,225.8625,0,0,0,1.0,9,15.194279
62202,9845,219009,202.35,202.35,0,0,0,1.0,155,158.22894
75536,9190,223153,227.2875,227.2875,0,0,0,1.0,23,27.894054
144383,8091,223153,236.55,236.55,0,0,0,1.0,2,12.195912
36966,8091,219029,327.0375,327.0375,0,0,0,1.0,68,35.505753
55289,9872,217777,227.2875,227.2875,0,0,0,1.0,16,21.221895
2737,9164,217390,140.3625,140.3625,0,0,0,1.0,69,95.897026
76549,8991,378934,205.9125,205.9125,0,0,0,1.0,37,36.13726
72589,9809,547934,177.4125,177.4125,0,0,0,1.0,4,6.383543
116567,9881,219844,234.4125,235.8375,1,0,1,0.9939577039274924,42,37.21732
32579,8422,245387,469.5375,469.5375,0,0,0,1.0,17,10.689302
41578,9984,547934,170.2875,170.2875,0,0,0,1.0,4,12.704555
16816,9432,245387,469.5375,469.5375,0,0,0,1.0,18,12.529964
63500,9961,320485,205.9125,205.9125,0,0,0,1.0,5,15.866699
106645,9112,217390,138.225,167.4375,0,0,1,0.825531914893617,140,122.46483
115606,8222,216418,108.3,108.3,0,0,0,1.0,293,196.37393
148893,9880,222087,217.3125,217.3125,0,0,0,1.0,56,31.612677
116546,9880,216233,115.425,115.425,0,0,0,1.0,33,55.88556
30673,9432,222765,205.2,205.2,0,0,0,1.0,57,35.55929
63147,9611,216419,89.0625,105.45,0,1,1,0.8445945945945945,206,179.98988
54167,9879,219029,312.7875,312.7875,0,0,0,1.0,29,23.11319
85701,8422,219009,190.2375,190.2375,0,0,0,1.0,68,83.45132
12886,8319,222087,206.625,206.625,0,0,0,1.0,17,19.286871
100441,9954,222087,223.0125,223.0125,0,0,0,1.0,30,42.9168
18822,8911,245387,469.5375,469.5375,0,0,0,1.0,13,12.317381
79073,9279,245338,469.5375,469.5375,0,0,0,1.0,15,16.169447
81106,8438,223245,139.65,220.875,1,0,1,0.6322580645161291,327,318.83865
105591,9250,219029,327.0375,327.0375,0,0,0,1.0,50,40.572975
100321,9845,222765,222.3,222.3,0,0,0,1.0,115,77.852
33608,8222,219009,227.2875,227.2875,0,0,0,1.0,93,106.93726
8435,9043,216233,116.1375,133.95,0,0,1,0.8670212765957448,24,43.68088
59981,9881,245338,498.0375,498.0375,0,0,0,1.0,40,25.21457
41018,9430,300021,106.875,106.875,0,0,0,1.0,17,30.398878
63783,8438,398721,469.5375,469.5375,0,1,0,1.0,15,17.924454
97175,8317,216419,71.9625,89.0625,0,0,1,0.808,40,47.57353
142877,9613,245338,469.5375,469.5375,0,0,0,1.0,37,28.517303
135524,9112,222087,199.5,224.4375,0,0,1,0.8888888888888888,84,103.90242
119738,9672,223245,223.725,223.725,0,0,0,1.0,26,41.246765
10416,8095,222765,181.6875,248.6625,1,0,1,0.7306590257879656,187,205.98586
77560,8319,216425,128.25,128.25,0,0,0,1.0,6,13.277491
113830,9432,219029,295.6875,295.6875,0,0,0,1.0,17,23.188122
124276,9479,245387,360.525,469.5375,0,1,1,0.7678300455235204,33,28.080627
96335,9221,219844,234.4125,234.4125,0,0,0,1.0,24,25.92513
60011,9954,216233,128.25,128.25,0,0,0,1.0,20,26.678009
134695,9490,222087,241.5375,241.5375,0,0,0,1.0,27,28.956284
19574,9909,216233,118.275,133.2375,1,0,1,0.8877005347593583,47,66.13645
19869,8422,320485,177.4125,177.4125,0,0,0,1.0,32,35.361813
117403,9532,223245,235.8375,235.8375,0,0,0,1.0,16,24.754633
8784,9481,217390,166.725,166.725,0,0,0,1.0,88,96.63776
17240,9881,222087,202.35,202.35,0,0,0,1.0,80,69.409676
14004,8218,216425,123.2625,123.2625,0,0,0,1.0,14,9.009643
30922,9770,219844,237.2625,237.2625,0,0,0,1.0,9,13.188155
120058,9909,216425,118.9875,118.9875,0,0,0,1.0,29,36.53045
121427,8218,223245,213.0375,213.0375,0,0,0,1.0,70,30.369808
33616,8222,245387,533.6625,533.6625,0,0,0,1.0,7,10.891789
23143,8094,223245,190.95,190.95,0,0,0,1.0,42,50.7323
71025,9371,300021,105.45,106.1625,0,1,1,0.993288590604027,17,47.776886
115506,8091,219029,327.0375,327.0375,0,0,0,1.0,35,35.505753
147843,8091,216233,134.6625,134.6625,0,0,0,1.0,27,23.29454
117874,8063,223153,212.325,212.325,0,0,0,1.0,43,38.079765
10905,9273,223245,162.45,162.45,0,0,0,1.0,65,38.332687
109911,8392,216425,116.1375,116.1375,0,0,0,1.0,12,19.014881
19241,9578,222765,235.125,235.125,0,0,0,1.0,57,37.39032
119448,9250,217390,140.3625,140.3625,0,0,0,1.0,123,138.34978
106096,9845,222765,222.3,222.3,0,0,0,1.0,71,77.852
147651,9837,245338,459.5625,459.5625,0,0,0,1.0,15,18.310162
28501,9611,217390,140.3625,167.4375,0,0,1,0.8382978723404256,118,126.825356
123742,8317,216425,114.0,114.0,0,0,0,1.0,22,24.869093
14793,9823,327492,182.4,182.4,0,0,0,1.0,14,8.677249
106856,9430,217390,140.3625,168.15,0,0,1,0.8347457627118644,74,68.906944
25911,9273,217390,159.6,159.6,0,0,0,1.0,18,19.519442
10543,8218,219009,218.025,227.2875,0,1,1,0.9592476489028213,55,68.56674
23148,8094,547934,170.2875,170.2875,0,0,0,1.0,20,13.696471
84594,8562,219029,327.0375,327.0375,0,0,0,1.0,48,47.84284
61642,9164,217390,139.65,166.725,0,0,1,0.8376068376068376,25,98.87224
127241,8392,219029,177.4125,312.7875,1,1,1,0.5671981776765376,50,75.026665
136673,9112,216425,140.3625,140.3625,0,0,0,1.0,57,62.658367
134456,9221,223245,237.2625,237.2625,0,0,0,1.0,23,22.221996
138517,9881,378934,213.0375,213.0375,0,0,0,1.0,15,12.202315
70287,9845,219009,230.85,230.85,0,0,0,1.0,82,130.8148
36173,9092,219029,295.6875,295.6875,0,0,0,1.0,42,28.365532
84234,9881,223245,199.5,199.5,0,0,0,1.0,48,47.929207
54832,9281,679023,208.05,208.05,0,0,0,1.0,10,7.6207266
10171,9823,300021,104.025,106.875,0,1,1,0.9733333333333334,109,87.141235
138253,9613,223245,233.7,233.7,0,0,0,1.0,54,46.553417
70417,9954,398721,326.325,469.5375,1,1,1,0.6949924127465856,28,43.449505
5895,8222,398721,448.1625,448.1625,0,0,0,1.0,13,11.468304
67878,9745,547934,156.0375,177.4125,0,0,1,0.8795180722891566,28,29.862358
115908,9147,216418,106.875,106.875,0,0,0,1.0,117,88.39708
43243,9273,320485,205.9125,205.9125,0,0,0,1.0,18,14.983339
136424,8121,320485,205.9125,205.9125,0,0,0,1.0,13,22.681437
54370,8023,398721,498.0375,498.0375,0,0,0,1.0,22,12.816644
30479,9190,216425,125.4,125.4,0,0,0,1.0,31,26.072418
107863,9190,327492,112.575,112.575,0,0,0,1.0,5,12.189513
46505,8869,679023,213.0375,213.0375,0,0,0,1.0,27,19.256382
73592,9632,245338,318.4875,469.5375,1,0,1,0.6783004552352049,63,48.571377
2715,9132,222765,205.2,205.2,0,0,0,1.0,15,15.608209
37576,9425,216418,69.825,69.825,0,0,0,1.0,53,43.350662
73832,9881,219844,305.6625,341.2875,0,0,1,0.895615866388309,9,15.437497
38257,8218,216418,66.975,66.975,0,0,0,1.0,38,45.503506
47132,9823,300291,111.8625,111.8625,0,0,0,1.0,42,30.876383
2280,9961,216233,133.95,133.95,0,0,0,1.0,85,55.25459
131196,9479,217777,235.125,235.125,0,0,0,1.0,16,17.816729
51648,9680,216418,69.825,69.825,0,0,0,1.0,65,34.008057
46616,9147,222087,172.425,212.325,1,1,1,0.8120805369127517,209,188.53194
38981,9731,219009,207.3375,207.3375,0,0,0,1.0,51,53.114174
4818,8398,300021,106.1625,106.1625,0,0,0,1.0,31,50.96646
15041,8095,547934,76.95,177.4125,0,0,1,0.43373493975903615,188,136.04678
122655,8400,398721,498.0375,498.0375,0,0,0,1.0,1,13.519539
119125,8317,217217,205.2,232.275,0,0,1,0.8834355828220858,7,16.634657
35467,9632,300291,111.15,178.8375,0,1,1,0.6215139442231076,39,25.700901
13123,9147,223245,196.65,196.65,0,0,0,1.0,42,46.36355
93875,8991,222765,227.2875,227.2875,0,0,0,1.0,34,40.66515
31395,8398,245387,533.6625,426.7875,0,1,0,1.2504173622704506,11,19.176466
107007,9532,222765,200.925,227.2875,0,0,1,0.884012539184953,20,39.268757
22457,9273,398721,355.5375,469.5375,1,0,1,0.7572078907435509,29,29.482162
75554,9250,216419,105.45,99.0375,0,1,0,1.064748201438849,92,143.24634
62361,9984,222087,210.1875,234.4125,0,0,1,0.8966565349544073,30,39.433895
96268,9132,219029,295.6875,295.6875,0,0,0,1.0,17,21.882357
23530,9164,222087,162.45,221.5875,0,0,1,0.7331189710610931,104,78.20096
118395,9442,219009,135.375,208.05,1,0,1,0.6506849315068493,108,107.667465
140574,9632,216233,128.25,128.25,0,0,0,1.0,21,32.934856
143704,9250,219844,272.8875,369.075,0,0,1,0.7393822393822393,12,21.193144
19468,9845,219029,324.1875,324.1875,0,0,0,1.0,80,80.781494
113178,9984,217390,138.9375,138.9375,0,0,0,1.0,52,36.44872
53180,8094,546789,213.0375,213.0375,0,0,0,1.0,14,19.401451
140647,9770,219844,235.8375,235.8375,0,0,0,1.0,17,17.877045
100484,9984,679023,178.125,213.0375,1,1,1,0.8361204013377926,28,25.716694
108353,9823,219844,232.9875,232.9875,0,0,0,1.0,34,31.28851
95107,9112,673209,284.2875,355.5375,0,0,1,0.7995991983967936,10,13.447213
88766,9845,217217,341.2875,341.2875,0,0,0,1.0,5,12.305372
15728,9490,219009,227.2875,227.2875,0,0,0,1.0,57,45.10044
89509,9371,219844,324.1875,324.1875,0,0,0,1.0,20,15.564345
57340,9532,222087,234.4125,234.4125,0,0,0,1.0,43,34.623344
32988,9436,216418,86.2125,86.2125,0,0,0,1.0,22,25.177162
29901,9876,222765,205.2,205.2,0,0,0,1.0,12,24.9149
131651,9961,245338,339.8625,498.0375,1,1,1,0.6824034334763949,167,110.54506
71372,9813,216425,120.4125,120.4125,0,0,0,1.0,9,19.592096
5600,9845,216418,105.45,106.1625,0,1,1,0.993288590604027,316,294.6719
73122,9043,223245,205.2,205.2,0,0,0,1.0,19,36.391575
16516,9043,216418,106.1625,106.1625,0,0,0,1.0,60,78.13705
81136,8562,398721,498.0375,498.0375,0,0,0,1.0,1,5.919638
82530,9279,219029,295.6875,295.6875,0,0,0,1.0,24,22.568735
5879,8058,245387,448.1625,448.1625,0,0,0,1.0,15,15.188856
32005,9632,217390,161.025,161.025,0,0,0,1.0,22,23.760756
39450,8319,219029,312.7875,312.7875,0,0,0,1.0,12,18.605406
55317,9879,216425,130.3875,130.3875,0,0,0,1.0,14,17.70018
143799,9371,223245,186.675,233.7,0,0,1,0.7987804878048781,7,17.951347
12678,9961,219029,327.0375,327.0375,0,0,0,1.0,40,45.713432
126460,9328,245338,469.5375,469.5375,0,0,0,1.0,13,9.705324
23526,9164,216233,116.85,133.95,0,0,1,0.8723404255319149,62,55.665367
71573,9954,245387,318.4875,469.5375,0,1,1,0.6783004552352049,27,31.03455
22998,9880,222087,116.85,227.2875,0,0,1,0.5141065830721003,33,65.446686
62680,8991,216233,132.525,132.525,0,0,0,1.0,34,36.958836
16103,9890,245338,448.1625,448.1625,0,0,0,1.0,19,16.737293
53436,8991,216418,70.5375,70.5375,0,0,0,1.0,85,89.00652
17600,8562,216425,132.525,132.525,0,0,0,1.0,65,40.006725
88270,9250,222765,213.0375,213.0375,0,0,0,1.0,51,70.01384
146223,9479,547934,191.6625,191.6625,0,0,0,1.0,8,15.719062
124574,9845,222087,223.725,223.725,0,0,0,1.0,111,119.036896
94217,9456,300021,89.0625,89.0625,0,0,0,1.0,6,10.195176
74656,9532,300021,84.075,84.075,0,0,0,1.0,40,28.623863
56346,9789,222087,179.55,234.4125,0,0,1,0.7659574468085107,68,36.825336
16628,9190,378934,177.4125,177.4125,0,0,0,1.0,55,43.607456
123352,9813,219844,213.75,213.75,0,0,0,1.0,16,16.958094
99756,9164,216233,133.2375,133.2375,0,0,0,1.0,34,39.138092
84000,9680,245338,469.5375,469.5375,0,0,0,1.0,4,9.28185
55586,8218,217390,138.9375,167.4375,0,0,1,0.8297872340425532,21,26.989714
92309,9881,216425,133.2375,133.2375,0,0,0,1.0,49,40.212944
51009,8392,217777,232.9875,232.9875,0,0,0,1.0,10,14.9207735
123992,9132,223153,178.125,212.325,1,1,1,0.8389261744966443,113,232.37798
30869,9680,245387,355.5375,450.3,1,1,1,0.7895569620253164,10,22.94935
13274,9371,216419,106.1625,111.8625,0,1,1,0.9490445859872612,73,61.89475
67492,9273,217217,232.9875,232.9875,0,0,0,1.0,23,18.28926
141587,9479,216425,132.525,132.525,0,0,0,1.0,20,18.759075
61123,9881,300021,89.0625,105.45,1,1,1,0.8445945945945945,130,139.3664
74004,8023,223153,213.0375,213.0375,0,0,0,1.0,51,53.501045
50761,9909,219009,196.65,196.65,0,0,0,1.0,137,85.57407
80248,9328,216233,126.1125,126.1125,0,0,0,1.0,15,32.201458
70570,8222,222087,194.5125,234.4125,0,0,1,0.8297872340425532,48,111.96876
80233,9281,216233,121.125,121.125,0,0,0,1.0,57,54.39911
145415,9879,223245,241.5375,241.5375,0,0,0,1.0,7,14.4842005
